"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BRA","GFCF","TOT","MLN_USD","A","2014",633384.25,
"BRA","GFCF","TOT","MLN_USD","A","2015",537705.858,
"BRA","GFCF","TOT","MLN_USD","A","2016",456274.606,
"BRA","GFCF","TOT","MLN_USD","A","2017",439492.998,
"BRA","GFCF","TOT","MLN_USD","A","2018",475011.583,
"BRA","GFCF","TOT","MLN_USD","A","2019",501569.112,
"BRA","GFCF","TOT","MLN_USD","A","2020",526085.219,
"ARG","GFCF","TOT","MLN_USD","A","2004",74748.95,
"ARG","GFCF","TOT","MLN_USD","A","2005",91611.604,
"ARG","GFCF","TOT","MLN_USD","A","2006",107801.334,
"ARG","GFCF","TOT","MLN_USD","A","2007",128488.492,
"ARG","GFCF","TOT","MLN_USD","A","2008",132733.436,
"ARG","GFCF","TOT","MLN_USD","A","2009",103012.449,
"ARG","GFCF","TOT","MLN_USD","A","2010",122614.176,
"ARG","GFCF","TOT","MLN_USD","A","2011",137514.344,
"ARG","GFCF","TOT","MLN_USD","A","2012",129983.803,
"ARG","GFCF","TOT","MLN_USD","A","2013",138398.293,
"ARG","GFCF","TOT","MLN_USD","A","2014",134215.105,
"ARG","GFCF","TOT","MLN_USD","A","2015",134973.852,
"ARG","GFCF","TOT","MLN_USD","A","2016",126342.884,
"ARG","GFCF","TOT","MLN_USD","A","2017",157585.37,
"ARG","GFCF","TOT","MLN_USD","A","2018",158070.924,
"ARG","GFCF","TOT","MLN_USD","A","2019",146809.979,
"ARG","GFCF","TOT","MLN_USD","A","2020",132206.918,
"ARG","GFCF","TOT","MLN_USD","A","2021",186784.866,
